payment_id,order_id,payment_method,payment_status,paid_amount
511654,111654,UPI,Refunded,0
511655,111655,UPI,Success,1145.88
511656,111656,UPI,Success,566.96
511657,111657,UPI,Success,2417.04
511658,111658,UPI,Success,558.34
511659,111659,NetBanking,Success,2484.08
511660,111660,NetBanking,Success,186.2
511661,111661,UPI,Success,1277.99
511662,111662,UPI,Success,476.43
511663,111663,UPI,Success,1846.87
511664,111664,UPI,Failed,0
511665,111665,NetBanking,Success,2426.21
511666,111666,UPI,Success,1984.35
511667,111667,UPI,Success,1879.57
511668,111668,UPI,Success,1111.35
511669,111669,UPI,Success,1627.47
511670,111670,COD,Success,2765.45
511671,111671,NetBanking,Success,397.25
511672,111672,UPI,Success,1299
511673,111673,NetBanking,Success,2085.52
511674,111674,NetBanking,Success,2581.35
511675,111675,Wallet,Success,1268.77
511676,111676,UPI,Success,857.52
511677,111677,Wallet,Success,972.08
511678,111678,Card,Success,829.01
511679,111679,Card,Failed,0
511680,111680,NetBanking,Success,2399.16
511681,111681,UPI,Success,1917.58
511682,111682,UPI,Success,302.92
511683,111683,Card,Success,1719.9
511684,111684,UPI,Success,423.47
511685,111685,Wallet,Success,1223.96
511686,111686,NetBanking,Success,288.58
511687,111687,UPI,Success,598.26
511688,111688,NetBanking,Success,2345.28
511689,111689,UPI,Success,2432.37
511690,111690,Wallet,Success,1586.15
511691,111691,Wallet,Failed,0
511692,111692,UPI,Failed,0
511693,111693,UPI,Success,1163.38
511694,111694,Card,Success,2334.78
511695,111695,Wallet,Success,2094.54
511696,111696,COD,Success,568.52
511697,111697,UPI,Success,927.46
511698,111698,UPI,Success,985.4
511699,111699,Card,Success,1031.36
511700,111700,Wallet,Success,2675.73
511701,111701,Wallet,Success,201.07
511702,111702,UPI,Failed,0
511703,111703,UPI,Success,706.97
511704,111704,UPI,Success,2588.26
511705,111705,UPI,Success,1036.69
511706,111706,NetBanking,Success,2123.12
511707,111707,NetBanking,Success,3742.85
511708,111708,UPI,Success,996.23
511709,111709,UPI,Success,1929.61
511710,111710,UPI,Success,258.72
511711,111711,UPI,Success,2621.26
511712,111712,UPI,Success,65.17
511713,111713,UPI,Success,1380.96
511714,111714,UPI,Success,5417.13
511715,111715,UPI,Success,1670.7
511716,111716,UPI,Failed,0
511717,111717,UPI,Success,1052.91
511718,111718,UPI,Success,1457.39
511719,111719,Wallet,Success,1434.15
511720,111720,UPI,Success,2622.67
511721,111721,Card,Success,849.05
511722,111722,Wallet,Success,1932.13
511723,111723,Card,Success,1862
511724,111724,NetBanking,Success,1896.14
511725,111725,COD,Success,3035.15
511726,111726,UPI,Success,1566.74
511727,111727,NetBanking,Failed,0
511728,111728,UPI,Success,73.83
511729,111729,UPI,Success,2301.74
511730,111730,UPI,Success,521.64
511731,111731,Wallet,Success,3378.66
511732,111732,UPI,Success,1294.33
511733,111733,UPI,Success,1547.93
511734,111734,UPI,Success,2192.33
511735,111735,UPI,Success,3233.2
511736,111736,Card,Success,1046.29
511737,111737,UPI,Success,313.45
511738,111738,NetBanking,Success,2170.63
511739,111739,UPI,Success,1624.11
511740,111740,UPI,Success,2118.16
511741,111741,Card,Success,520.69
511742,111742,NetBanking,Success,1718.71
511743,111743,UPI,Success,145.37
511744,111744,UPI,Success,540.41
511745,111745,UPI,Success,1746.94
511746,111746,NetBanking,Success,1656.88
511747,111747,UPI,Success,2098.64
511748,111748,NetBanking,Success,2918.74
511749,111749,UPI,Success,458.93
511750,111750,UPI,Success,625.77
511751,111751,UPI,Failed,0
511752,111752,UPI,Success,2109.43
511753,111753,Card,Success,1160.06
511754,111754,UPI,Success,2292.19
511755,111755,NetBanking,Success,2447.38
511756,111756,COD,Success,3141.81
511757,111757,UPI,Success,2721.58
511758,111758,UPI,Success,1167.94
511759,111759,Card,Success,832.36
511760,111760,Wallet,Success,679.77
511761,111761,Card,Success,1177.32
511762,111762,UPI,Success,1782.09
511763,111763,UPI,Success,1771.56
511764,111764,UPI,Success,2025.19
511765,111765,UPI,Success,1859.98
511766,111766,UPI,Success,2125.69
511767,111767,Card,Success,2529.04
511768,111768,UPI,Success,1985.17
511769,111769,Wallet,Success,1838.53
511770,111770,UPI,Success,2916.15
511771,111771,COD,Success,1807.74
511772,111772,Wallet,Success,1024.16
511773,111773,NetBanking,Success,2003.35
511774,111774,UPI,Success,153.59
511775,111775,Wallet,Success,1357.05
511776,111776,NetBanking,Success,2968.12
511777,111777,UPI,Success,576.82
511778,111778,Card,Success,2231.93
511779,111779,Card,Success,1991.64
511780,111780,COD,Success,1682.41
511781,111781,UPI,Success,2717.7
511782,111782,UPI,Success,1243.19
511783,111783,UPI,Success,931.48
511784,111784,Card,Success,1193.25
511785,111785,Wallet,Success,4260.75
511786,111786,UPI,Success,1017.17
511787,111787,UPI,Failed,0
511788,111788,UPI,Success,3035.34
511789,111789,UPI,Success,543.09
511790,111790,UPI,Success,3849.64
511791,111791,NetBanking,Success,4381.32
511792,111792,UPI,Success,1870.2
511793,111793,Card,Success,622.62
511794,111794,Wallet,Success,2385.4
511795,111795,UPI,Success,1812.28
511796,111796,COD,Success,1983.94
511797,111797,NetBanking,Success,2039.24
511798,111798,Card,Success,1502.76
511799,111799,UPI,Success,937.64
511800,111800,UPI,Failed,0
511801,111801,UPI,Success,1092.86
511802,111802,UPI,Success,765.9
511803,111803,UPI,Success,487.59
511804,111804,Card,Success,1033.88
511805,111805,Wallet,Success,3725.8
511806,111806,COD,Success,4209.62
511807,111807,UPI,Success,1891.41
511808,111808,Card,Success,1499.35
511809,111809,UPI,Success,2066.11
511810,111810,UPI,Success,1645.26
511811,111811,UPI,Success,1782.24
511812,111812,Wallet,Success,2930.23
511813,111813,Wallet,Success,1869.15
511814,111814,NetBanking,Success,1430.46
511815,111815,UPI,Success,1197.15
511816,111816,Card,Success,2842.95
511817,111817,Card,Success,2956.28
511818,111818,Wallet,Success,2848.56
511819,111819,Wallet,Success,2119.87
511820,111820,NetBanking,Success,2556.34
511821,111821,COD,Success,827.21
511822,111822,UPI,Success,1227.69
511823,111823,UPI,Success,2707.88
511824,111824,UPI,Success,997.31
511825,111825,UPI,Success,3054.8
511826,111826,Wallet,Success,1275.3
511827,111827,UPI,Success,2118.8
511828,111828,UPI,Success,1478.64
511829,111829,UPI,Success,243.69
511830,111830,Wallet,Success,2103.04
511831,111831,Card,Success,2720.03
511832,111832,Wallet,Success,2665.78
511833,111833,COD,Success,2384.98
511834,111834,Card,Success,1557.54
511835,111835,UPI,Failed,0
511836,111836,Card,Success,2248.59
511837,111837,Wallet,Success,612.17
511838,111838,UPI,Success,1277.34
511839,111839,Wallet,Success,1637.12
511840,111840,NetBanking,Success,1149.49
511841,111841,UPI,Success,3241.78
511842,111842,UPI,Success,1685.42
511843,111843,UPI,Success,1037.59
511844,111844,UPI,Success,1800.79
511845,111845,UPI,Success,1881.42
511846,111846,UPI,Success,103.34
511847,111847,Card,Success,2058.79
511848,111848,UPI,Success,1891.52
511849,111849,COD,Success,383.55
511850,111850,Card,Failed,0
511851,111851,UPI,Success,1814.35
511852,111852,NetBanking,Success,1053.23
511853,111853,Card,Success,452.67
511854,111854,NetBanking,Success,1722.56
511855,111855,UPI,Success,2164.85
511856,111856,Wallet,Success,809.66
511857,111857,UPI,Success,2659.61
511858,111858,UPI,Success,831.92
511859,111859,Wallet,Success,1802.91
511860,111860,Wallet,Success,981.52
511861,111861,Wallet,Success,214.61
511862,111862,UPI,Failed,0
511863,111863,UPI,Success,1906.96
511864,111864,UPI,Success,2577.47
511865,111865,UPI,Success,5206.13
511866,111866,NetBanking,Success,1211.53
511867,111867,Wallet,Success,1089.86
511868,111868,NetBanking,Success,1965.04
511869,111869,COD,Failed,0
511870,111870,Card,Failed,0
511871,111871,UPI,Success,3196.75
511872,111872,Card,Success,4403.2
511873,111873,UPI,Success,2468.01
511874,111874,Card,Success,2764.77
511875,111875,UPI,Success,2005.3
511876,111876,Card,Success,1311.69
511877,111877,Card,Success,1386.55
511878,111878,Card,Success,2600.66
511879,111879,Card,Success,92.05
511880,111880,UPI,Success,2447.66
511881,111881,COD,Success,3333.16
511882,111882,UPI,Success,1104.34
511883,111883,Card,Success,741.53
511884,111884,UPI,Success,817.22
511885,111885,Card,Success,2222.66
511886,111886,UPI,Success,962.04
511887,111887,Wallet,Success,1171.23
511888,111888,Card,Success,198.72
511889,111889,NetBanking,Success,520.46
511890,111890,NetBanking,Success,548.2
511891,111891,NetBanking,Success,2045.51
511892,111892,NetBanking,Success,1775.25
511893,111893,Card,Success,404.07
511894,111894,Card,Success,1341.9
511895,111895,Card,Success,613.33
511896,111896,Card,Success,1217.1
511897,111897,Wallet,Success,520.32
511898,111898,UPI,Success,2050.13
511899,111899,Card,Success,126.76
511900,111900,Card,Success,1171.39
511901,111901,UPI,Success,1950.66
511902,111902,UPI,Success,2408.65
511903,111903,UPI,Refunded,0
511904,111904,Wallet,Success,3131.85
511905,111905,UPI,Success,1557.24
511906,111906,UPI,Success,851.96
511907,111907,UPI,Success,2328.45
511908,111908,UPI,Success,1325.27
511909,111909,UPI,Success,1939.08
511910,111910,NetBanking,Success,4621.33
511911,111911,UPI,Success,1004.68
511912,111912,UPI,Success,1746.9
511913,111913,COD,Success,3896.44
511914,111914,Card,Success,702.08
511915,111915,UPI,Success,4499.5
511916,111916,UPI,Success,868.45
511917,111917,NetBanking,Success,513.84
511918,111918,UPI,Success,637.77
511919,111919,Card,Success,3794.06
511920,111920,UPI,Success,107.54
511921,111921,UPI,Success,2783.43
511922,111922,Card,Success,235.01
511923,111923,NetBanking,Failed,0
511924,111924,Card,Success,344.59
511925,111925,Card,Success,3019.35
511926,111926,Wallet,Success,3689.04
511927,111927,UPI,Success,704.2
511928,111928,Wallet,Success,2354.23
511929,111929,UPI,Success,1111.67
511930,111930,NetBanking,Failed,0
511931,111931,NetBanking,Success,942.32
511932,111932,UPI,Success,274.87
511933,111933,Card,Success,2813.77
511934,111934,UPI,Success,4151.91
511935,111935,Card,Success,2932.52
511936,111936,UPI,Success,2627.82
511937,111937,NetBanking,Success,1517.08
511938,111938,Wallet,Success,1122.53
511939,111939,Wallet,Success,1845.89
511940,111940,NetBanking,Success,1803.66
511941,111941,UPI,Success,5123.13
511942,111942,UPI,Failed,0
511943,111943,COD,Success,2741.58
511944,111944,UPI,Success,2477.15
511945,111945,UPI,Success,3990.84
511946,111946,UPI,Success,3270.46
511947,111947,COD,Refunded,0
511948,111948,COD,Success,1344.41
511949,111949,UPI,Success,844.78
511950,111950,Card,Success,2878.75
511951,111951,UPI,Success,129.65
511952,111952,UPI,Success,513.25
511953,111953,Wallet,Success,164.08
511954,111954,UPI,Failed,0
511955,111955,UPI,Success,965.61
511956,111956,NetBanking,Success,867.51
511957,111957,COD,Success,2484.8
511958,111958,UPI,Success,2842.28
511959,111959,Card,Success,473.91
511960,111960,UPI,Success,980.1
511961,111961,Wallet,Success,367.11
511962,111962,COD,Success,2658.99
511963,111963,UPI,Success,2113.6
511964,111964,Wallet,Success,1759.02
511965,111965,UPI,Success,1161.36
511966,111966,UPI,Success,1103.6
511967,111967,UPI,Success,989.46
511968,111968,UPI,Success,2277.48
511969,111969,UPI,Success,1814.82
511970,111970,COD,Success,965.48
511971,111971,Card,Success,502.27
511972,111972,NetBanking,Failed,0
511973,111973,UPI,Failed,0
511974,111974,Wallet,Success,4552.67
511975,111975,Card,Failed,0
511976,111976,UPI,Success,2156.09
511977,111977,UPI,Success,3462.57
511978,111978,Wallet,Success,764.04
511979,111979,NetBanking,Success,754.58
511980,111980,NetBanking,Success,915.66
511981,111981,UPI,Success,3808.81
511982,111982,Card,Success,1091.03
511983,111983,COD,Success,1864.85
511984,111984,Wallet,Success,139.54000000000002
511985,111985,UPI,Success,2175.62
511986,111986,Wallet,Success,2976.73
511987,111987,Wallet,Success,2140.83
511988,111988,Card,Success,352.16
511989,111989,COD,Success,225.8
511990,111990,Wallet,Success,1855.72
511991,111991,UPI,Refunded,0
511992,111992,UPI,Success,500.95
511993,111993,UPI,Success,2338.18
511994,111994,NetBanking,Success,3398.64
511995,111995,Wallet,Success,617.64
511996,111996,COD,Success,2568.31
511997,111997,UPI,Success,1086.48
511998,111998,COD,Success,1124.92
511999,111999,Card,Success,3395.41
512000,112000,UPI,Success,2431.96
512001,112001,COD,Success,3450.94
512002,112002,UPI,Success,1144.71
512003,112003,NetBanking,Success,799.21
512004,112004,UPI,Success,1449.26
512005,112005,NetBanking,Failed,0
512006,112006,UPI,Success,1217.62
512007,112007,UPI,Success,2194.61
512008,112008,UPI,Success,2579.18
512009,112009,UPI,Success,928.52
512010,112010,Wallet,Success,2121.45
512011,112011,Wallet,Success,734.32
512012,112012,Card,Success,683.26
512013,112013,Wallet,Success,2180.25
512014,112014,COD,Success,2043.35
512015,112015,UPI,Success,1114.36
512016,112016,UPI,Success,72.95
512017,112017,UPI,Success,2216.45
512018,112018,UPI,Failed,0
512019,112019,UPI,Failed,0
512020,112020,Card,Success,985.28
512021,112021,NetBanking,Success,1565.85
512022,112022,COD,Success,1218.43
512023,112023,UPI,Success,4133.24
512024,112024,Wallet,Failed,0
512025,112025,UPI,Success,2247.61
512026,112026,UPI,Success,3467.45
512027,112027,Card,Success,2960.96
512028,112028,NetBanking,Success,2020.79
512029,112029,Wallet,Success,1301.41
512030,112030,NetBanking,Success,1838.45
512031,112031,UPI,Success,2705.22
512032,112032,Wallet,Success,1686.96
512033,112033,Card,Success,3721.81
512034,112034,UPI,Success,785.55
512035,112035,UPI,Success,1365.96
512036,112036,NetBanking,Success,3005.05
512037,112037,Wallet,Success,1553.39
512038,112038,Wallet,Success,3747.45
512039,112039,Card,Success,2228.29
512040,112040,Card,Success,632.74
512041,112041,UPI,Success,2493.39
512042,112042,Card,Success,1424.2
512043,112043,NetBanking,Success,1296.86
512044,112044,NetBanking,Success,914.2
512045,112045,UPI,Success,1679.85
512046,112046,NetBanking,Success,331.94
512047,112047,Card,Success,577.11
512048,112048,UPI,Success,663.02
512049,112049,UPI,Success,163.57
512050,112050,Card,Success,163.31
512051,112051,UPI,Success,4045.41
512052,112052,Card,Success,1674.91
512053,112053,Card,Failed,0
512054,112054,UPI,Success,2532.42
512055,112055,COD,Success,4637.52
512056,112056,Wallet,Success,2195.91
512057,112057,Card,Failed,0
512058,112058,UPI,Success,1691.24
512059,112059,UPI,Failed,0
512060,112060,Card,Success,1020.87
512061,112061,UPI,Success,2952.25
512062,112062,Wallet,Success,437.26
512063,112063,Card,Success,1669.73
512064,112064,COD,Success,1534.98
512065,112065,Card,Success,1400.74
512066,112066,NetBanking,Success,1327.47
512067,112067,NetBanking,Success,2832.48
512068,112068,UPI,Success,183.26
512069,112069,UPI,Success,1556.69
512070,112070,UPI,Success,533.39
512071,112071,NetBanking,Success,1735.92
512072,112072,UPI,Success,1614.83
512073,112073,NetBanking,Success,882.34
512074,112074,UPI,Failed,0
512075,112075,UPI,Refunded,0
512076,112076,Wallet,Success,1159.71
512077,112077,Card,Success,843.78
512078,112078,NetBanking,Success,1316.36
512079,112079,Card,Success,1393.67
512080,112080,Card,Success,1077.11
512081,112081,UPI,Success,210.2
512082,112082,UPI,Success,1370.66
512083,112083,UPI,Success,1964.05
512084,112084,NetBanking,Success,1595.88
512085,112085,NetBanking,Success,1232.39
512086,112086,UPI,Success,1465.06
512087,112087,UPI,Success,2535.81
512088,112088,Wallet,Success,172.41
512089,112089,Wallet,Success,2261.92
512090,112090,UPI,Success,1761.91
512091,112091,UPI,Success,1791.42
512092,112092,COD,Success,1173.34
512093,112093,Card,Success,3244.45
512094,112094,UPI,Success,3231.87
512095,112095,Card,Success,1343.32
512096,112096,Card,Success,847.5
512097,112097,UPI,Success,1413.82
512098,112098,UPI,Success,2629.86
512099,112099,Wallet,Success,858.77
512100,112100,UPI,Success,3897.86
512101,112101,UPI,Success,3523.72
512102,112102,Card,Success,388.6
512103,112103,UPI,Success,318.36
512104,112104,Wallet,Success,3079.46
512105,112105,UPI,Success,889.62
512106,112106,UPI,Success,44.97
512107,112107,UPI,Success,1111.58
512108,112108,UPI,Success,886.27
512109,112109,UPI,Success,2154.48
512110,112110,Wallet,Success,2363.83
512111,112111,UPI,Success,1410.74
512112,112112,COD,Success,2181.49
512113,112113,UPI,Success,1269.55
512114,112114,UPI,Success,2514.1
512115,112115,UPI,Success,3003.63
512116,112116,UPI,Success,851.35
512117,112117,Wallet,Failed,0
512118,112118,UPI,Success,1148.19
512119,112119,COD,Success,241.94
512120,112120,COD,Success,2784.84
512121,112121,Wallet,Success,4135.69
512122,112122,UPI,Success,844.52
512123,112123,NetBanking,Success,66
512124,112124,UPI,Success,1605.99
512125,112125,Wallet,Success,2128.56
