ticket_id,order_id,ticket_type,ticket_status,csat_rating
805185,118494,Missing item,Resolved,5
805186,138305,Payment issue,Resolved,
805187,114536,Refund request,Resolved,
805188,131846,Refund request,Resolved,3
805189,104874,Delivery delay,Resolved,4
805190,105256,App issue,Resolved,3
805191,126593,Payment issue,Resolved,3
805192,110128,Damaged item,Resolved,5
805193,125373,Missing item,Escalated,3
805194,110401,Delivery delay,Escalated,
805195,114230,Damaged item,Resolved,1
805196,117916,Refund request,Resolved,3
805197,128619,Refund request,Resolved,1
805198,121243,Delivery delay,Resolved,5
805199,140250,Refund request,Resolved,4
805200,126728,Refund request,Resolved,4
805201,121002,Damaged item,Resolved,1
805202,133077,Wrong item,Resolved,5
805203,139418,Wrong item,Resolved,
805204,124953,Refund request,Resolved,
805205,126221,Wrong item,Escalated,5
805206,130554,Delivery delay,Resolved,
805207,118344,Delivery delay,Resolved,5
805208,134613,Wrong item,Resolved,1
805209,123999,Wrong item,Resolved,3
805210,118296,Delivery delay,Resolved,3
805211,126691,Missing item,Resolved,4
805212,113232,Delivery delay,Escalated,
805213,102842,Refund request,Resolved,5
805214,120746,Missing item,Resolved,2
805215,106103,Damaged item,Resolved,1
805216,100830,Refund request,Open,3
805217,125028,Refund request,Escalated,
805218,126258,Damaged item,Resolved,2
805219,115940,Delivery delay,Open,3
805220,138776,Missing item,Resolved,2
805221,118786,Missing item,Resolved,5
805222,117615,Delivery delay,Resolved,
805223,129047,Missing item,Resolved,
805224,128570,Delivery delay,Resolved,4
805225,140801,Payment issue,Resolved,2
805226,135216,Wrong item,Resolved,3
805227,117947,Delivery delay,Resolved,1
805228,119649,Delivery delay,Resolved,5
805229,140893,Refund request,Resolved,4
805230,123101,Refund request,Resolved,2
805231,134036,Payment issue,Open,
805232,105017,App issue,Resolved,5
805233,100212,Refund request,Resolved,2
805234,105140,Delivery delay,Resolved,2
805235,117977,Refund request,Resolved,
805236,105561,Refund request,Resolved,
805237,120318,Refund request,Resolved,
805238,136157,App issue,Open,4
805239,120391,App issue,Resolved,1
805240,116286,Delivery delay,Resolved,
805241,102697,Missing item,Resolved,
805242,116787,Missing item,Escalated,5
805243,100756,Wrong item,Escalated,3
805244,134891,Delivery delay,Open,5
805245,121991,Missing item,Resolved,4
805246,111477,Damaged item,Open,2
805247,107176,Refund request,Resolved,2
805248,106000,Damaged item,Resolved,2
805249,107466,App issue,Resolved,4
805250,129257,Refund request,Resolved,5
805251,123773,Delivery delay,Resolved,3
805252,126533,Refund request,Resolved,5
805253,139201,Missing item,Resolved,4
805254,129624,Refund request,Resolved,1
805255,116467,Wrong item,Resolved,
805256,121439,Delivery delay,Resolved,5
805257,139733,Refund request,Open,2
805258,112218,Wrong item,Resolved,3
805259,132453,Delivery delay,Resolved,1
805260,139909,Missing item,Resolved,4
805261,108988,Delivery delay,Resolved,1
805262,124836,Damaged item,Resolved,5
805263,129644,App issue,Resolved,
805264,108398,Refund request,Resolved,4
805265,120151,App issue,Resolved,5
805266,140270,App issue,Resolved,5
805267,129182,Payment issue,Resolved,5
805268,130769,Damaged item,Resolved,2
805269,135983,Wrong item,Resolved,5
805270,115706,Missing item,Open,
805271,107553,Wrong item,Resolved,4
805272,131234,Refund request,Resolved,4
805273,116144,Payment issue,Resolved,
805274,135373,Refund request,Resolved,5
805275,140964,Missing item,Resolved,
805276,117751,Delivery delay,Resolved,3
805277,124793,Wrong item,Resolved,2
805278,141149,App issue,Escalated,
805279,108457,Refund request,Resolved,3
805280,137586,Refund request,Resolved,3
805281,117755,Delivery delay,Resolved,
805282,115664,Wrong item,Resolved,3
805283,116818,Delivery delay,Resolved,5
805284,117497,App issue,Resolved,5
805285,124447,Refund request,Resolved,4
805286,131750,Refund request,Resolved,1
805287,129415,Wrong item,Resolved,3
805288,141415,Refund request,Resolved,5
805289,140486,Wrong item,Resolved,3
805290,103096,Damaged item,Resolved,3
805291,107139,Missing item,Open,3
805292,109466,Refund request,Resolved,5
805293,123064,Missing item,Resolved,5
805294,136269,Missing item,Escalated,
805295,107003,Wrong item,Resolved,
805296,139963,Delivery delay,Open,4
805297,122452,Missing item,Resolved,5
805298,131117,Damaged item,Resolved,5
805299,123005,Refund request,Open,4
805300,125320,Wrong item,Resolved,1
805301,130258,Delivery delay,Resolved,
805302,121271,App issue,Resolved,4
805303,104533,Delivery delay,Resolved,1
805304,112945,Missing item,Escalated,4
805305,139078,Delivery delay,Open,4
805306,112815,Payment issue,Resolved,
805307,114949,Missing item,Escalated,4
805308,134929,Missing item,Resolved,2
805309,137129,Damaged item,Resolved,
805310,109229,Payment issue,Resolved,1
805311,141062,Refund request,Resolved,
805312,125518,Delivery delay,Resolved,2
805313,110109,Delivery delay,Open,1
805314,116448,App issue,Resolved,2
805315,137178,App issue,Resolved,5
805316,108347,Missing item,Resolved,2
805317,137395,Damaged item,Resolved,2
805318,100780,Refund request,Open,2
805319,123499,Missing item,Resolved,5
805320,135443,App issue,Resolved,3
805321,108010,Damaged item,Escalated,
805322,117746,App issue,Resolved,1
805323,111822,Delivery delay,Resolved,2
805324,114747,Payment issue,Resolved,3
805325,107404,App issue,Open,4
805326,107091,Refund request,Resolved,3
805327,116844,Payment issue,Resolved,
805328,124218,Wrong item,Open,
805329,122910,Refund request,Resolved,1
805330,135190,Damaged item,Resolved,
805331,110103,Delivery delay,Resolved,
805332,106339,Missing item,Resolved,4
805333,117350,Damaged item,Escalated,
805334,121047,Delivery delay,Resolved,2
805335,117582,Delivery delay,Resolved,
805336,113345,Damaged item,Resolved,3
805337,133153,Refund request,Escalated,2
805338,129245,Refund request,Resolved,
805339,104892,Payment issue,Resolved,1
805340,136396,Missing item,Resolved,5
805341,109637,App issue,Resolved,1
805342,115272,Payment issue,Resolved,
805343,104540,Payment issue,Open,3
805344,112578,App issue,Resolved,3
805345,133561,Delivery delay,Resolved,5
805346,118765,App issue,Resolved,1
805347,112691,Wrong item,Resolved,
805348,108771,Wrong item,Escalated,3
805349,113411,App issue,Resolved,1
805350,109285,Delivery delay,Open,1
805351,106837,Refund request,Resolved,2
805352,124110,Missing item,Resolved,2
805353,136812,Refund request,Resolved,3
805354,123062,Damaged item,Escalated,
805355,135620,Delivery delay,Resolved,
805356,133056,Payment issue,Resolved,
805357,133484,Refund request,Open,3
805358,127330,Payment issue,Resolved,4
805359,131316,Delivery delay,Open,4
805360,102945,Missing item,Open,5
805361,134684,App issue,Resolved,4
805362,118682,Delivery delay,Open,3
805363,114198,Damaged item,Resolved,2
805364,103300,Delivery delay,Open,
805365,131721,App issue,Resolved,
805366,105984,Missing item,Resolved,4
805367,118891,App issue,Resolved,5
805368,108259,Wrong item,Resolved,
805369,117756,Payment issue,Resolved,3
805370,109108,Refund request,Resolved,5
805371,139509,Wrong item,Resolved,3
805372,125547,App issue,Resolved,1
805373,127086,Damaged item,Escalated,
805374,129693,Delivery delay,Resolved,
805375,122121,Missing item,Resolved,4
805376,114817,Damaged item,Open,3
805377,141933,Delivery delay,Open,3
805378,116960,App issue,Resolved,
805379,121294,Refund request,Resolved,4
805380,129734,Delivery delay,Resolved,5
805381,111992,App issue,Resolved,5
805382,130170,Refund request,Resolved,4
805383,107579,Damaged item,Resolved,1
805384,109740,Delivery delay,Resolved,
805385,141426,Delivery delay,Resolved,
805386,127849,Missing item,Resolved,
805387,133925,Damaged item,Resolved,
805388,101766,App issue,Resolved,5
805389,124957,App issue,Resolved,5
805390,138472,App issue,Resolved,5
805391,102403,Missing item,Resolved,3
805392,130548,Delivery delay,Resolved,
805393,118573,Damaged item,Resolved,2
805394,100937,Delivery delay,Open,1
805395,108746,Missing item,Resolved,2
805396,140095,Refund request,Resolved,2
805397,110987,Damaged item,Open,2
805398,121323,App issue,Resolved,3
805399,121133,App issue,Resolved,5
805400,101712,Missing item,Resolved,4
805401,103150,Refund request,Open,3
805402,113648,Missing item,Resolved,
805403,140596,Wrong item,Resolved,4
805404,125551,Delivery delay,Resolved,
805405,127608,Delivery delay,Resolved,4
805406,110184,Delivery delay,Resolved,3
805407,120946,Wrong item,Resolved,
805408,103568,Delivery delay,Resolved,3
805409,111968,Refund request,Open,5
805410,125441,Missing item,Resolved,
805411,116865,Delivery delay,Resolved,1
805412,134776,App issue,Resolved,5
805413,138031,App issue,Resolved,3
805414,125094,Damaged item,Resolved,2
805415,117627,Missing item,Resolved,5
805416,113118,Payment issue,Resolved,2
805417,134893,Wrong item,Resolved,2
805418,138384,App issue,Resolved,2
805419,134484,Refund request,Resolved,5
805420,107382,Damaged item,Open,5
805421,138165,Wrong item,Resolved,
805422,140401,App issue,Resolved,
805423,104682,Refund request,Resolved,
805424,101044,Refund request,Open,2
805425,127255,Damaged item,Resolved,
805426,132195,Refund request,Resolved,
805427,124988,Refund request,Resolved,2
805428,117765,App issue,Resolved,4
805429,127897,Payment issue,Resolved,4
805430,136190,Refund request,Open,1
805431,119014,App issue,Resolved,2
805432,100241,App issue,Open,
805433,121483,Refund request,Resolved,2
805434,133000,Damaged item,Resolved,4
805435,140344,Missing item,Resolved,4
805436,134361,Damaged item,Resolved,1
805437,132699,Refund request,Resolved,2
805438,105086,Delivery delay,Resolved,1
805439,124632,Wrong item,Resolved,4
805440,136209,Delivery delay,Resolved,
805441,122953,Damaged item,Open,4
805442,127788,Wrong item,Resolved,
805443,130380,Payment issue,Resolved,2
805444,124621,App issue,Resolved,2
805445,137319,Wrong item,Resolved,
805446,122796,Refund request,Resolved,2
805447,125829,Missing item,Open,2
805448,139016,Refund request,Resolved,1
805449,109459,Damaged item,Resolved,4
805450,120571,App issue,Resolved,2
805451,126927,Missing item,Resolved,5
805452,135834,Delivery delay,Resolved,
805453,140131,Wrong item,Open,4
805454,115175,Delivery delay,Open,1
805455,130845,Delivery delay,Resolved,
805456,100145,Damaged item,Resolved,3
805457,140914,App issue,Resolved,2
805458,115386,Wrong item,Resolved,
805459,126994,Refund request,Resolved,5
805460,100426,App issue,Resolved,3
805461,117361,Refund request,Resolved,
805462,133929,Missing item,Resolved,
805463,117582,Refund request,Resolved,2
805464,138133,Delivery delay,Open,3
805465,128728,Refund request,Resolved,5
805466,109322,Delivery delay,Open,2
805467,127659,Missing item,Resolved,2
805468,110782,Missing item,Resolved,2
805469,105612,Damaged item,Resolved,3
805470,124698,Refund request,Resolved,1
805471,134740,Payment issue,Resolved,2
805472,120043,Missing item,Resolved,5
805473,117110,Delivery delay,Resolved,5
805474,109754,Wrong item,Resolved,4
805475,123761,Delivery delay,Open,2
805476,135644,Missing item,Resolved,5
805477,132579,App issue,Open,
805478,126529,Missing item,Resolved,3
805479,136455,Delivery delay,Resolved,4
805480,123166,Refund request,Resolved,3
805481,100714,Payment issue,Open,4
805482,112319,Missing item,Resolved,5
805483,102055,Delivery delay,Resolved,4
805484,115905,Delivery delay,Resolved,5
805485,109961,Damaged item,Resolved,4
805486,117496,Missing item,Resolved,3
805487,133515,Delivery delay,Resolved,5
805488,102738,Missing item,Resolved,
805489,131478,App issue,Resolved,5
805490,140512,Delivery delay,Resolved,4
805491,125868,Missing item,Resolved,5
805492,137153,Wrong item,Resolved,4
805493,127876,Missing item,Open,3
805494,124800,Delivery delay,Resolved,
805495,116117,Damaged item,Resolved,2
805496,123073,Wrong item,Escalated,4
805497,113565,Refund request,Resolved,2
805498,126857,Damaged item,Resolved,
805499,121097,Delivery delay,Resolved,5
805500,109150,Wrong item,Resolved,
805501,135180,Missing item,Resolved,4
805502,120271,Wrong item,Resolved,3
805503,121093,Wrong item,Resolved,3
805504,104844,Damaged item,Resolved,1
805505,113342,Damaged item,Resolved,4
805506,138505,App issue,Resolved,4
805507,110754,App issue,Resolved,4
805508,122982,Delivery delay,Resolved,1
805509,121428,Wrong item,Resolved,4
805510,131546,App issue,Resolved,1
805511,108250,Missing item,Escalated,4
805512,140031,Delivery delay,Resolved,3
805513,128332,Refund request,Resolved,3
805514,137634,Delivery delay,Open,1
805515,110780,Payment issue,Resolved,2
805516,119408,Payment issue,Open,2
805517,141190,Refund request,Open,1
805518,132976,Missing item,Resolved,
805519,130362,Damaged item,Resolved,5
805520,119919,Damaged item,Resolved,
805521,139772,Missing item,Resolved,4
805522,124261,Payment issue,Open,
805523,134182,Delivery delay,Escalated,1
805524,114851,Missing item,Resolved,5
805525,126311,Refund request,Resolved,3
805526,135819,Payment issue,Resolved,1
805527,137724,Delivery delay,Resolved,2
805528,137390,Delivery delay,Resolved,4
805529,133337,Missing item,Resolved,3
805530,118000,Wrong item,Resolved,5
805531,129553,Missing item,Resolved,1
805532,138666,Payment issue,Resolved,
805533,106815,Wrong item,Resolved,5
805534,118968,App issue,Resolved,
805535,138307,Refund request,Resolved,3
805536,140882,App issue,Resolved,
805537,124827,Refund request,Resolved,3
805538,130258,Wrong item,Resolved,
805539,123252,Missing item,Resolved,5
805540,121688,Missing item,Resolved,
805541,134174,Damaged item,Resolved,1
805542,106871,Delivery delay,Resolved,5
805543,113180,App issue,Resolved,
805544,137425,Wrong item,Resolved,5
805545,118132,App issue,Resolved,
805546,134936,Payment issue,Resolved,
805547,121250,App issue,Resolved,
805548,131274,Payment issue,Resolved,5
805549,102113,Missing item,Resolved,
805550,124539,Delivery delay,Resolved,3
805551,120467,Refund request,Resolved,3
805552,118433,Damaged item,Open,4
805553,141507,App issue,Resolved,4
805554,139601,Payment issue,Resolved,
805555,133895,Delivery delay,Resolved,4
805556,100566,Missing item,Resolved,1
805557,136097,Delivery delay,Resolved,2
805558,100139,Missing item,Resolved,3
805559,130672,Wrong item,Resolved,
805560,109344,Refund request,Resolved,3
805561,140449,Delivery delay,Resolved,3
805562,121334,Damaged item,Open,5
805563,105083,Delivery delay,Resolved,
805564,106227,Delivery delay,Resolved,4
805565,108996,Wrong item,Resolved,
805566,125948,Delivery delay,Resolved,2
805567,131635,App issue,Resolved,1
805568,103481,Missing item,Resolved,4
805569,130388,Delivery delay,Resolved,
805570,130518,Damaged item,Resolved,2
805571,120248,Missing item,Open,4
805572,116920,Refund request,Resolved,4
805573,102080,Payment issue,Resolved,
805574,100270,Delivery delay,Resolved,5
805575,119158,Payment issue,Resolved,5
805576,115738,Missing item,Resolved,5
805577,100076,App issue,Open,
805578,131915,App issue,Resolved,3
805579,124450,Delivery delay,Open,2
805580,113875,App issue,Resolved,
805581,110561,Refund request,Resolved,5
805582,132211,App issue,Resolved,4
