delivery_id,order_id,dark_store_id,delivery_type,delivery_time_min,late_delivery_flag
703265,103265,23,Bike,20.6,0
703266,103266,19,Ev,8.4,0
703267,103267,26,Ev,21.5,0
703268,103268,30,Bike,22.1,0
703269,103269,8,Bike,29.8,1
703270,103270,25,Bike,15.3,0
703271,103271,23,Bike,15.1,0
703272,103272,9,Cycle,28.6,1
703273,103273,18,Bike,26,1
703274,103274,29,Bike,18.9,0
703275,103275,9,Bike,14.9,0
703276,103276,1,Bike,15.7,0
703277,103277,3,Bike,22.8,0
703278,103278,6,Bike,30,1
703279,103279,13,Bike,20.5,0
703280,103280,1,Ev,13.5,0
703281,103281,11,Bike,10.6,0
703282,103282,29,Ev,17.3,0
703283,103283,15,Bike,13.4,0
703284,103284,26,Bike,20.2,0
703285,103285,28,Bike,22.1,0
703286,103286,15,Bike,23.9,0
703287,103287,6,Bike,18.3,0
703288,103288,13,Bike,13.9,0
703289,103289,20,Bike,17.2,0
703290,103290,5,Bike,18.7,0
703291,103291,18,Bike,11.1,0
703292,103292,3,Bike,21.1,0
703293,103293,23,Bike,13.2,0
703294,103294,15,Bike,24.3,0
703295,103295,30,Bike,18.2,0
703296,103296,26,Bike,28.2,1
703297,103297,21,Bike,17.3,0
703298,103298,22,Bike,15.8,0
703299,103299,3,Bike,22.9,0
703300,103300,21,Bike,17.1,0
703301,103301,2,Bike,25.3,1
703302,103302,9,Cycle,24.5,0
703303,103303,30,Bike,29.5,1
703304,103304,5,Bike,17.1,0
703305,103305,8,Bike,12.7,0
703306,103306,6,Bike,14.4,0
703307,103307,,Bike,20.1,0
703308,103308,19,Ev,7.3,0
703309,103309,10,Bike,10,0
703310,103310,24,Bike,14.5,0
703311,103311,6,Ev,11.2,0
703312,103312,7,Cycle,17.4,0
703313,103313,20,Bike,25.5,1
703314,103314,21,Bike,16.2,0
703315,103315,30,Bike,12,0
703316,103316,15,Ev,10.4,0
703317,103317,21,Bike,10.9,0
703318,103318,23,Bike,15.9,0
703319,103319,22,Bike,28.8,1
703320,103320,18,Cycle,9.1,0
703321,103321,13,Bike,14.4,0
703322,103322,12,Bike,25.8,1
703323,103323,24,Bike,22.7,0
703324,103324,14,Bike,26.3,1
703325,103325,16,Ev,9.9,0
703326,103326,28,Bike,17.2,0
703327,103327,27,Bike,17.8,0
703328,103328,16,Bike,15.9,0
703329,103329,9,Cycle,21.2,0
703330,103330,21,Ev,20,0
703331,103331,30,Bike,17.8,0
703332,103332,27,Bike,21.9,0
703333,103333,18,Bike,33.1,1
703334,103334,26,Bike,35.9,1
703335,103335,15,Bike,8.5,0
703336,103336,26,Ev,15.5,0
703337,103337,23,Bike,20.4,0
703338,103338,19,Bike,8.5,0
703339,103339,17,Bike,21.8,0
703340,103340,2,Bike,24.2,0
703341,103341,28,Bike,11.5,0
703342,103342,13,Bike,20.9,0
703343,103343,23,Cycle,21.2,0
703344,103344,21,Bike,19,0
703345,103345,18,Bike,29,1
703346,103346,23,Bike,11.3,0
703347,103347,22,Bike,9.4,0
703348,103348,5,Bike,15.6,0
703349,103349,11,Bike,26.2,1
703350,103350,29,Bike,25.5,1
703351,103351,29,Bike,7.9,0
703352,103352,23,Bike,18.1,0
703353,103353,8,Bike,15.6,0
703354,103354,25,Bike,15.7,0
703355,103355,30,Bike,8.6,0
703356,103356,9,Ev,23.9,0
703357,103357,15,Bike,21.6,0
703358,103358,1,Bike,26.9,1
703359,103359,26,Cycle,22.1,0
703360,103360,25,Bike,22.3,0
703361,103361,3,Bike,18.9,0
703362,103362,29,Ev,25.4,1
703363,103363,11,Bike,27.1,1
703364,103364,2,Bike,14,0
703365,103365,4,Bike,17.1,0
703366,103366,28,Bike,27.1,1
703367,103367,7,Cycle,11.2,0
703368,103368,14,Bike,30.1,1
703369,103369,4,Bike,23.5,0
703370,103370,20,Ev,15.3,0
703371,103371,17,Ev,14,0
703372,103372,28,Bike,22.4,0
703373,103373,9,Bike,11.2,0
703374,103374,21,Bike,12.2,0
703375,103375,2,Ev,30,1
703376,103376,1,Bike,20,0
703377,103377,13,Cycle,27.2,1
703378,103378,28,Ev,16.1,0
703379,103379,8,Bike,24,0
703380,103380,19,Bike,23.1,0
703381,103381,2,Bike,22.6,0
703382,103382,15,Bike,13.5,0
703383,103383,20,Bike,11.7,0
703384,103384,5,Bike,18.9,0
703385,103385,25,Bike,14,0
703386,103386,28,Bike,26.1,1
703387,103387,15,Cycle,15.8,0
703388,103388,15,Bike,18.3,0
703389,103389,24,Ev,19.3,0
703390,103390,10,Bike,13.4,0
703391,103391,11,Bike,16.2,0
703392,103392,28,Cycle,16.8,0
703393,103393,24,Bike,12.6,0
703394,103394,1,Bike,11.3,0
703395,103395,21,Bike,15.5,0
703396,103396,26,Bike,23.8,0
703397,103397,7,Cycle,8.3,0
703398,103398,11,Ev,10.1,0
703399,103399,3,Ev,19,0
703400,103400,7,Bike,36.8,1
703401,103401,8,Bike,31.5,1
703402,103402,24,Bike,13.5,0
703403,103403,11,Bike,29.1,1
703404,103404,17,Bike,17,0
703405,103405,11,Bike,29.1,1
703406,103406,23,Bike,12.7,0
703407,103407,26,Bike,15,0
703408,103408,29,Ev,16.4,0
703409,103409,23,Bike,14,0
703410,103410,9,Bike,13.2,0
703411,103411,3,Bike,26.7,1
703412,103412,5,Bike,22.6,0
703413,103413,22,Bike,10.2,0
703414,103414,30,Ev,20.4,0
703415,103415,10,Bike,18.2,0
703416,103416,25,Bike,25.5,1
703417,103417,16,Bike,15.7,0
703418,103418,25,Bike,18.2,0
703419,103419,9,Ev,21.9,0
703420,103420,29,Bike,22.1,0
703421,103421,1,Bike,8.1,0
703422,103422,12,Bike,29.2,1
703423,103423,25,Ev,16.8,0
703424,103424,2,Ev,14.9,0
703425,103425,29,Bike,16.3,0
703426,103426,13,Bike,19.6,0
703427,103427,29,Ev,31.2,1
703428,103428,12,Ev,14.2,0
703429,103429,16,Bike,18.6,0
703430,103430,13,Bike,11.4,0
703431,103431,12,Bike,18.1,0
703432,103432,3,Bike,22.1,0
703433,103433,19,Bike,22.6,0
703434,103434,11,Bike,12.5,0
703435,103435,14,Bike,9.8,0
703436,103436,1,Bike,9,0
703437,103437,18,Bike,7.5,0
703438,103438,2,Bike,19.4,0
703439,103439,29,Bike,18.7,0
703440,103440,9,Cycle,14.7,0
703441,103441,21,Cycle,16.4,0
703442,103442,22,Bike,20.8,0
703443,103443,23,Bike,25.7,1
703444,103444,6,Cycle,39.8,1
703445,103445,30,Bike,30.9,1
703446,103446,9,Bike,14.2,0
703447,103447,6,Bike,19.2,0
703448,103448,11,Ev,13.2,0
703449,103449,17,Bike,18.1,0
703450,103450,8,Bike,22,0
703451,103451,29,Bike,23.8,0
703452,103452,14,Ev,26.6,1
703453,103453,30,Bike,15.2,0
703454,103454,7,Bike,12.5,0
703455,103455,26,Bike,8.5,0
703456,103456,25,Ev,14.7,0
703457,103457,20,Ev,19.1,0
703458,103458,25,Bike,13.7,0
703459,103459,10,Bike,17.7,0
703460,103460,9,Bike,8.2,0
703461,103461,3,Ev,14,0
703462,103462,9,Ev,12.7,0
703463,103463,2,Bike,20.3,0
703464,103464,16,Bike,13.2,0
703465,103465,18,Bike,18.5,0
703466,103466,2,Ev,9.7,0
703467,103467,7,Ev,13.1,0
703468,103468,14,Bike,28,1
703469,103469,13,Bike,25,0
703470,103470,20,Ev,10.1,0
703471,103471,3,Ev,20.5,0
703472,103472,,Ev,23.9,0
703473,103473,15,Bike,8.5,0
703474,103474,7,Cycle,19.2,0
703475,103475,4,Bike,14.6,0
703476,103476,2,Bike,27,1
703477,103477,25,Bike,7.5,0
703478,103478,14,Bike,10.2,0
703479,103479,12,Bike,13.7,0
703480,103480,26,Bike,10,0
703481,103481,17,Ev,14.3,0
703482,103482,15,Bike,14,0
703483,103483,30,Ev,20.7,0
703484,103484,1,Cycle,15.3,0
703485,103485,13,Bike,22.4,0
703486,103486,21,Bike,13.5,0
703487,103487,17,Ev,7.1,0
703488,103488,27,Ev,13.5,0
703489,103489,9,Bike,19.3,0
703490,103490,8,Bike,13.3,0
703491,103491,24,Bike,15.7,0
703492,103492,16,Cycle,18.2,0
703493,103493,26,Cycle,15.1,0
703494,103494,8,Bike,16.1,0
703495,103495,14,Bike,20,0
703496,103496,5,Bike,26.4,1
703497,103497,17,Bike,22.5,0
703498,103498,5,Bike,15.5,0
703499,103499,22,Bike,15.8,0
703500,103500,11,Bike,8.8,0
703501,103501,24,Bike,15.3,0
703502,103502,6,Bike,26,1
703503,103503,30,Bike,22.9,0
703504,103504,3,Bike,22.2,0
703505,103505,30,Bike,12.2,0
703506,103506,27,Bike,9.1,0
703507,103507,18,Bike,22.7,0
703508,103508,2,Bike,16.6,0
703509,103509,28,Bike,25.1,1
703510,103510,19,Bike,20,0
703511,103511,1,Bike,19.2,0
703512,103512,9,Bike,21.5,0
703513,103513,9,Bike,10.3,0
703514,103514,21,Bike,17,0
703515,103515,4,Bike,26.3,1
703516,103516,23,Bike,26.4,1
703517,103517,14,Bike,11.5,0
703518,103518,6,Bike,11.2,0
703519,103519,11,Bike,20.8,0
703520,103520,24,Bike,18.8,0
703521,103521,7,Cycle,27,1
703522,103522,4,Bike,18.7,0
703523,103523,29,Bike,19.9,0
703524,103524,17,Bike,17.7,0
703525,103525,18,Bike,11.6,0
703526,103526,9,Bike,19.3,0
703527,103527,29,Bike,27.3,1
703528,103528,23,Bike,18.2,0
703529,103529,19,Ev,23.4,0
703530,103530,5,Bike,21.6,0
703531,103531,10,Bike,32.7,1
703532,103532,26,Bike,11.4,0
703533,103533,25,Bike,26.2,1
703534,103534,28,Bike,14.6,0
703535,103535,20,Bike,25.7,1
703536,103536,21,Ev,17.8,0
703537,103537,19,Bike,11.2,0
703538,103538,27,Bike,14.2,0
703539,103539,17,Bike,19.7,0
703540,103540,9,Bike,14.6,0
703541,103541,11,Bike,37.7,1
703542,103542,13,Bike,15.4,0
703543,103543,21,Bike,17.4,0
703544,103544,5,Ev,11.3,0
703545,103545,30,Bike,18.5,0
703546,103546,13,Cycle,20.2,0
703547,103547,28,Bike,13.5,0
703548,103548,14,Ev,15.4,0
703549,103549,28,Ev,16.6,0
703550,103550,6,Cycle,32.3,1
703551,103551,23,Ev,13.4,0
703552,103552,8,Bike,20.8,0
703553,103553,3,Ev,14.5,0
703554,103554,22,Cycle,16.5,0
703555,103555,14,Bike,9.8,0
703556,103556,16,Bike,18.9,0
703557,103557,28,Ev,10.9,0
703558,103558,29,Bike,13.8,0
703559,103559,16,Bike,22.7,0
703560,103560,28,Bike,19.1,0
703561,103561,1,Bike,16.6,0
703562,103562,6,Cycle,14.9,0
703563,103563,21,Bike,16.7,0
703564,103564,13,Bike,12.1,0
703565,103565,23,Ev,19.4,0
703566,103566,12,Ev,8.7,0
703567,103567,12,Bike,30,1
703568,103568,15,Bike,20.9,0
703569,103569,17,Cycle,19,0
703570,103570,24,Bike,16.5,0
703571,103571,18,Bike,8.1,0
703572,103572,25,Bike,16.5,0
703573,103573,1,Ev,12.1,0
703574,103574,14,Bike,18.9,0
703575,103575,4,Ev,17,0
703576,103576,23,Bike,15.5,0
703577,103577,30,Cycle,25.3,1
703578,103578,9,Ev,26.4,1
703579,103579,27,Ev,23.8,0
703580,103580,25,Ev,28.4,1
703581,103581,17,Ev,17.3,0
703582,103582,23,Bike,17,0
703583,103583,25,Bike,28.2,1
703584,103584,2,Bike,8.3,0
703585,103585,15,Ev,11.9,0
703586,103586,5,Bike,23.9,0
703587,103587,9,Bike,28.5,1
703588,103588,18,Bike,26.2,1
703589,103589,19,Ev,11.8,0
703590,103590,28,Bike,15.5,0
703591,103591,13,Bike,20.3,0
703592,103592,30,Bike,18.4,0
703593,103593,16,Bike,24.9,0
703594,103594,29,Bike,15.6,0
703595,103595,17,Ev,7.1,0
703596,103596,23,Bike,20.2,0
703597,103597,21,Cycle,32.3,1
703598,103598,15,Ev,9.7,0
703599,103599,3,Bike,13.9,0
703600,103600,20,Bike,27.4,1
703601,103601,29,Bike,14.6,0
703602,103602,28,Ev,14.3,0
703603,103603,14,Bike,16.4,0
703604,103604,2,Bike,18.2,0
703605,103605,30,Bike,22.7,0
703606,103606,18,Bike,19.8,0
703607,103607,9,Cycle,12.8,0
703608,103608,21,Bike,18.3,0
703609,103609,3,Bike,29.6,1
703610,103610,26,Bike,22.4,0
703611,103611,27,Cycle,16.7,0
703612,103612,14,Bike,16.8,0
703613,103613,7,Bike,20.2,0
703614,103614,2,Cycle,14.8,0
703615,103615,22,Ev,8.3,0
703616,103616,25,Cycle,20.9,0
703617,103617,3,Ev,22.3,0
703618,103618,12,Cycle,20,0
703619,103619,4,Bike,12.2,0
703620,103620,16,Bike,17.5,0
703621,103621,21,Bike,19.5,0
703622,103622,3,Ev,15.9,0
703623,103623,5,Bike,10,0
703624,103624,15,Bike,14.9,0
703625,103625,21,Bike,28.6,1
703626,103626,30,Bike,7.5,0
703627,103627,7,Ev,18.6,0
703628,103628,7,Bike,15.6,0
703629,103629,13,Bike,20.8,0
703630,103630,8,Bike,19.6,0
703631,103631,,Bike,9.7,0
703632,103632,1,Bike,18.8,0
703633,103633,13,Bike,16.4,0
703634,103634,27,Ev,13.4,0
703635,103635,15,Bike,8.4,0
703636,103636,8,Bike,7.5,0
703637,103637,18,Bike,18.2,0
703638,103638,1,Bike,16.2,0
703639,103639,16,Ev,20.7,0
703640,103640,16,Bike,14.1,0
703641,103641,30,Bike,31.9,1
703642,103642,24,Bike,23.3,0
703643,103643,1,Bike,24.9,0
703644,103644,3,Bike,19,0
703645,103645,17,Bike,21.4,0
703646,103646,8,Ev,26.2,1
703647,103647,26,Bike,27.1,1
703648,103648,6,Cycle,13.3,0
703649,103649,21,Ev,17,0
703650,103650,12,Bike,18.2,0
703651,103651,2,Bike,14.9,0
703652,103652,23,Bike,25.4,1
703653,103653,19,Bike,16.3,0
703654,103654,23,Ev,7.2,0
703655,103655,21,Bike,17.1,0
703656,103656,2,Bike,15.9,0
703657,103657,17,Bike,14.9,0
703658,103658,3,Bike,11.8,0
703659,103659,11,Bike,12.1,0
703660,103660,6,Bike,20.9,0
703661,103661,19,Bike,11.9,0
703662,103662,27,Bike,12.4,0
703663,103663,17,Bike,23.8,0
703664,103664,20,Bike,15.3,0
703665,103665,25,Bike,17.8,0
703666,103666,2,Ev,19.3,0
703667,103667,13,Bike,13.3,0
703668,103668,26,Bike,10,0
703669,103669,1,Cycle,25.8,1
703670,103670,6,Bike,37.8,1
703671,103671,30,Bike,8.2,0
703672,103672,27,Bike,14.1,0
703673,103673,5,Bike,27.6,1
703674,103674,20,Cycle,22.4,0
703675,103675,22,Ev,24.9,0
703676,103676,26,Bike,26.5,1
703677,103677,28,Bike,26.5,1
703678,103678,13,Bike,28.4,1
703679,103679,28,Bike,9.9,0
703680,103680,1,Bike,23.2,0
703681,103681,24,Bike,14.4,0
703682,103682,1,Bike,8.5,0
703683,103683,11,Bike,21.8,0
703684,103684,13,Bike,21.1,0
703685,103685,18,Bike,22.8,0
703686,103686,25,Bike,16,0
703687,103687,6,Ev,22.6,0
703688,103688,14,Bike,21.1,0
703689,103689,30,Ev,16.7,0
703690,103690,23,Bike,9.3,0
703691,103691,6,Bike,16.3,0
703692,103692,16,Bike,22.4,0
703693,103693,12,Bike,20.7,0
703694,103694,13,Ev,14.4,0
703695,103695,17,Ev,30.5,1
703696,103696,14,Bike,23.4,0
703697,103697,3,Ev,17.9,0
703698,103698,2,Bike,18.8,0
703699,103699,13,Bike,13.5,0
703700,103700,30,Bike,12.3,0
703701,103701,9,Bike,10.4,0
703702,103702,12,Bike,19.1,0
703703,103703,27,Bike,12.2,0
703704,103704,8,Bike,19.8,0
703705,103705,21,Bike,20.6,0
703706,103706,10,Bike,9.1,0
703707,103707,16,Bike,18.5,0
703708,103708,25,Ev,15.5,0
703709,103709,11,Bike,19.9,0
703710,103710,20,Bike,12.8,0
703711,103711,15,Bike,16.3,0
703712,103712,24,Bike,27.7,1
703713,103713,7,Bike,10.9,0
703714,103714,2,Bike,9.3,0
703715,103715,18,Bike,16.3,0
703716,103716,3,Ev,14.7,0
703717,103717,8,Bike,24.4,0
703718,103718,13,Bike,15.7,0
703719,103719,13,Bike,23.1,0
703720,103720,1,Ev,21.3,0
703721,103721,6,Bike,18.3,0
703722,103722,4,Bike,13.9,0
703723,103723,8,Bike,27.9,1
703724,103724,22,Ev,14.7,0
703725,103725,14,Ev,19,0
703726,103726,9,Cycle,25,0
703727,103727,13,Bike,21.5,0
703728,103728,11,Bike,19.3,0
703729,103729,18,Ev,18.6,0
703730,103730,9,Bike,18.8,0
703731,103731,1,Bike,16.6,0
703732,103732,27,Ev,25.6,1
703733,103733,12,Bike,27.3,1
703734,103734,16,Bike,19.6,0
703735,103735,29,Bike,14.2,0
703736,103736,27,Ev,18.8,0
703737,103737,12,Cycle,17.1,0
703738,103738,13,Bike,24,0
703739,103739,13,Bike,20.8,0
703740,103740,17,Bike,17.4,0
703741,103741,25,Bike,16,0
703742,103742,24,Bike,8.1,0
703743,103743,12,Bike,18.9,0
703744,103744,10,Bike,21.3,0
703745,103745,12,Ev,8.6,0
703746,103746,13,Bike,13.6,0
703747,103747,27,Bike,19.4,0
703748,103748,20,Bike,20.7,0
703749,103749,21,Bike,18.9,0
703750,103750,18,Bike,8.5,0
703751,103751,25,Bike,13.6,0
703752,103752,21,Bike,29.7,1
703753,103753,27,Bike,18.6,0
703754,103754,23,Bike,22.4,0
703755,103755,4,Bike,13.1,0
703756,103756,23,Bike,16.6,0
703757,103757,19,Cycle,31.2,1
703758,103758,30,Bike,28.1,1
703759,103759,27,Bike,19.3,0
703760,103760,24,Ev,10,0
703761,103761,21,Ev,28.1,1
703762,103762,9,Bike,29.7,1
703763,103763,6,Cycle,26.7,1
703764,103764,15,Bike,11.3,0
703765,103765,7,Bike,16.4,0
703766,103766,19,Bike,28.2,1
703767,103767,20,Bike,19.2,0
703768,103768,16,Bike,15.8,0
703769,103769,,Bike,27,1
703770,103770,2,Bike,25.9,1
703771,103771,24,Bike,14.2,0
703772,103772,25,Bike,33.9,1
703773,103773,26,Bike,25.5,1
703774,103774,20,Cycle,12.3,0
703775,103775,11,Bike,19.6,0
703776,103776,28,Cycle,21.1,0
703777,103777,12,Bike,23.8,0
703778,103778,6,Bike,23,0
703779,103779,14,Bike,24.7,0
703780,103780,9,Cycle,13.8,0
703781,103781,4,Bike,30.6,1
703782,103782,9,Bike,23.7,0
703783,103783,6,Bike,18.8,0
703784,103784,23,Bike,14.8,0
703785,103785,5,Ev,15.6,0
703786,103786,11,Bike,17.2,0
703787,103787,5,Bike,25,0
703788,103788,6,Bike,18.4,0
703789,103789,25,Bike,15.8,0
703790,103790,1,Bike,25.4,1
703791,103791,14,Bike,17,0
703792,103792,20,Ev,16.5,0
703793,103793,29,Ev,12.8,0
703794,103794,6,Bike,29.4,1
703795,103795,15,Bike,20,0
703796,103796,18,Bike,18.5,0
703797,103797,11,Bike,7.5,0
703798,103798,16,Bike,19.8,0
703799,103799,1,Bike,20.5,0
703800,103800,20,Bike,19.5,0
703801,103801,4,Bike,24.1,0
703802,103802,11,Bike,15.1,0
703803,103803,12,Bike,15.2,0
703804,103804,8,Bike,33.3,1
703805,103805,8,Ev,19.6,0
703806,103806,26,Bike,20.1,0
703807,103807,7,Ev,19.4,0
703808,103808,7,Bike,13.8,0
703809,103809,7,Bike,17.3,0
703810,103810,15,Bike,31.8,1
703811,103811,7,Bike,23.3,0
703812,103812,24,Bike,9.1,0
703813,103813,16,Bike,20.2,0
703814,103814,9,Bike,25.2,1
703815,103815,22,Bike,19.1,0
703816,103816,13,Bike,15.6,0
703817,103817,24,Bike,25.7,1
703818,103818,17,Ev,11.9,0
703819,103819,6,Bike,19,0
703820,103820,14,Ev,19.1,0
703821,103821,1,Bike,21,0
703822,103822,12,Ev,12.3,0
703823,103823,2,Bike,8.1,0
703824,103824,13,Bike,11.8,0
703825,103825,26,Bike,23.5,0
703826,103826,6,Bike,10.1,0
703827,103827,11,Bike,24.5,0
703828,103828,20,Cycle,18.7,0
703829,103829,19,Bike,22.6,0
703830,103830,1,Bike,11.4,0
703831,103831,23,Bike,16.5,0
703832,103832,1,Bike,30.2,1
703833,103833,1,Bike,22.7,0
703834,103834,6,Bike,20.1,0
703835,103835,4,Bike,14.6,0
703836,103836,29,Bike,21.9,0
703837,103837,13,Cycle,17.9,0
703838,103838,22,Bike,18.9,0
703839,103839,9,Bike,22.1,0
703840,103840,18,Bike,21.1,0
703841,103841,27,Bike,17.9,0
703842,103842,19,Bike,22.1,0
703843,103843,5,Bike,16.6,0
703844,103844,28,Bike,17.9,0
703845,103845,25,Ev,16.3,0
703846,103846,13,Cycle,29.1,1
703847,103847,3,Bike,15.9,0
703848,103848,3,Ev,21.9,0
703849,103849,28,Bike,15.7,0
703850,103850,4,Bike,18.5,0
703851,103851,28,Cycle,10.6,0
703852,103852,8,Bike,23.9,0
703853,103853,3,Bike,15.5,0
703854,103854,4,Bike,14.3,0
703855,103855,20,Bike,25.8,1
703856,103856,20,Bike,20.1,0
703857,103857,26,Bike,28.5,1
703858,103858,12,Bike,29.6,1
703859,103859,11,Bike,14.2,0
703860,103860,26,Bike,9.2,0
703861,103861,24,Ev,19.5,0
703862,103862,3,Bike,17.3,0
703863,103863,6,Ev,17.5,0
703864,103864,4,Bike,24.5,0
703865,103865,5,Bike,20.7,0
703866,103866,22,Bike,12.8,0
703867,103867,17,Bike,27.5,1
703868,103868,2,Bike,13.5,0
703869,103869,10,Bike,11.7,0
703870,103870,30,Bike,17.6,0
703871,103871,15,Bike,16.5,0
703872,103872,24,Bike,19.4,0
703873,103873,3,Bike,23.8,0
703874,103874,2,Cycle,32.2,1
703875,103875,14,Bike,29.7,1
703876,103876,27,Bike,27.6,1
703877,103877,2,Bike,15.4,0
703878,103878,6,Bike,22.2,0
703879,103879,30,Bike,22,0
703880,103880,17,Ev,13.6,0
703881,103881,5,Bike,23.9,0
703882,103882,15,Bike,15.1,0
703883,103883,13,Bike,16.8,0
703884,103884,14,Ev,19.4,0
703885,103885,8,Bike,26,1
703886,103886,14,Ev,24.3,0
703887,103887,29,Bike,13,0
703888,103888,1,Ev,26.4,1
703889,103889,3,Bike,29.6,1
703890,103890,12,Bike,26.6,1
703891,103891,26,Bike,15,0
703892,103892,9,Bike,20.7,0
703893,103893,15,Bike,16,0
703894,103894,9,Bike,24.2,0
703895,103895,30,Bike,20.5,0
703896,103896,15,Bike,12.4,0
703897,103897,20,Bike,14.3,0
703898,103898,7,Bike,20.8,0
703899,103899,10,Bike,20.3,0
703900,103900,3,Bike,11,0
703901,103901,16,Bike,24,0
703902,103902,18,Bike,7.5,0
703903,103903,29,Bike,18.3,0
703904,103904,19,Bike,13.7,0
703905,103905,5,Bike,10.6,0
703906,103906,6,Bike,16.1,0
703907,103907,17,Ev,27.6,1
703908,103908,14,Ev,8.9,0
703909,103909,20,Bike,8.5,0
703910,103910,11,Bike,17.8,0
703911,103911,25,Bike,8.5,0
703912,103912,1,Ev,21.4,0
703913,103913,7,Bike,18.4,0
703914,103914,19,Bike,23.5,0
703915,103915,16,Bike,22.1,0
703916,103916,7,Cycle,19,0
703917,103917,12,Bike,12.7,0
703918,103918,15,Bike,34.6,1
703919,103919,23,Bike,16.3,0
703920,103920,8,Bike,19.3,0
703921,103921,28,Bike,26.1,1
703922,103922,14,Bike,14.6,0
703923,103923,30,Bike,17.3,0
703924,103924,26,Bike,31.6,1
703925,103925,12,Bike,16.7,0
703926,103926,11,Bike,15.5,0
703927,103927,8,Bike,19.4,0
703928,103928,6,Bike,19.1,0
703929,103929,28,Bike,12,0
703930,103930,8,Bike,24.9,0
703931,103931,14,Bike,18.8,0
703932,103932,2,Bike,17.1,0
703933,103933,17,Bike,25.7,1
703934,103934,12,Bike,16.6,0
703935,103935,27,Bike,17.1,0
703936,103936,21,Bike,18.4,0
703937,103937,8,Bike,23.8,0
703938,103938,2,Ev,9.1,0
703939,103939,26,Ev,17,0
703940,103940,1,Bike,24.5,0
703941,103941,17,Bike,8.2,0
703942,103942,22,Bike,9.6,0
703943,103943,19,Bike,11.6,0
703944,103944,20,Ev,24.8,0
703945,103945,21,Bike,11.1,0
703946,103946,25,Bike,13.6,0
703947,103947,26,Bike,15.5,0
703948,103948,23,Bike,9.2,0
703949,103949,14,Ev,8.4,0
703950,103950,20,Bike,26.2,1
703951,103951,24,Bike,7.5,0
703952,103952,23,Bike,22.1,0
703953,103953,6,Cycle,21.5,0
703954,103954,12,Bike,23.1,0
703955,103955,7,Bike,14.3,0
703956,103956,21,Bike,13.1,0
703957,103957,6,Bike,31.8,1
703958,103958,13,Cycle,26.4,1
703959,103959,13,Bike,7.5,0
703960,103960,30,Bike,25.2,1
703961,103961,11,Bike,9.5,0
703962,103962,2,Bike,12.3,0
703963,103963,10,Bike,20.8,0
703964,103964,20,Bike,23.6,0
703965,103965,3,Bike,22,0
703966,103966,3,Ev,24.2,0
703967,103967,1,Bike,22.5,0
703968,103968,7,Ev,34.8,1
703969,103969,5,Bike,8.2,0
703970,103970,22,Bike,10.8,0
703971,103971,27,Bike,28.2,1
703972,103972,9,Ev,19,0
703973,103973,27,Bike,18.4,0
703974,103974,9,Bike,12.1,0
703975,103975,1,Bike,13.1,0
703976,103976,17,Bike,21.2,0
703977,103977,23,Bike,8.7,0
703978,103978,23,Bike,31.7,1
703979,103979,13,Bike,14,0
703980,103980,10,Bike,13,0
703981,103981,30,Ev,20.6,0
703982,103982,8,Bike,13.2,0
703983,103983,14,Bike,27.2,1
703984,103984,5,Cycle,26.5,1
703985,103985,6,Bike,25.2,1
703986,103986,8,Bike,7.5,0
703987,103987,15,Ev,16.9,0
703988,103988,5,Cycle,20,0
703989,103989,25,Bike,24.8,0
703990,103990,5,Cycle,29.9,1
703991,103991,4,Bike,9.8,0
703992,103992,1,Bike,19.1,0
703993,103993,12,Bike,14.5,0
703994,103994,8,Cycle,20.5,0
703995,103995,2,Bike,18.3,0
703996,103996,22,Cycle,8.7,0
703997,103997,20,Bike,15,0
703998,103998,21,Ev,22.2,0
703999,103999,29,Bike,20,0
704000,104000,20,Ev,15.1,0
704001,104001,13,Bike,8.3,0
704002,104002,15,Bike,16.3,0
704003,104003,14,Ev,8.8,0
704004,104004,7,Cycle,10.8,0
704005,104005,12,Bike,14.6,0
704006,104006,6,Ev,25.4,1
704007,104007,29,Ev,11.4,0
704008,104008,14,Cycle,30,1
704009,104009,24,Bike,19.7,0
704010,104010,27,Bike,25.5,1
704011,104011,15,Ev,14.9,0
704012,104012,28,Ev,18.8,0
704013,104013,2,Bike,20.8,0
704014,104014,23,Bike,13.5,0
704015,104015,23,Ev,22.5,0
704016,104016,11,Bike,18.8,0
704017,104017,15,Bike,25.6,1
704018,104018,7,Bike,23.7,0
704019,104019,5,Ev,20.8,0
704020,104020,30,Bike,22.9,0
704021,104021,9,Bike,20.9,0
704022,104022,16,Bike,14,0
704023,104023,11,Bike,18.7,0
704024,104024,9,Bike,23.4,0
704025,104025,20,Bike,21.8,0
704026,104026,22,Bike,20.9,0
704027,104027,13,Bike,13.8,0
704028,104028,14,Bike,24,0
704029,104029,2,Bike,13.2,0
704030,104030,3,Ev,20.5,0
